relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
disease_disease,parent-child,28131,9169,disease,endocardial fibroelastosis,MONDO,37662,470,disease,endocardium disease,MONDO
disease_disease,parent-child,31895,9170,disease,endocardial fibroelastosis and coarctation of abdominal aorta,MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,30694,9270,disease,genito-palato-cardiac syndrome,MONDO,38189,20042,disease,"syndrome with 46,XY disorder of sex development",MONDO
disease_disease,parent-child,30694,9270,disease,genito-palato-cardiac syndrome,MONDO,35748,24623_18751,disease,otorhinolaryngologic disease,MONDO_grouped
disease_disease,parent-child,30694,9270,disease,genito-palato-cardiac syndrome,MONDO,35438,23603,disease,hereditary connective tissue disorder,MONDO
disease_disease,parent-child,30694,9270,disease,genito-palato-cardiac syndrome,MONDO,36671,43008,disease,genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,MONDO
disease_disease,parent-child,30694,9270,disease,genito-palato-cardiac syndrome,MONDO,37898,15335,disease,orofacial clefting syndrome,MONDO
disease_disease,parent-child,29836,9326,disease,congenital heart block,MONDO,33586,465,disease,atrioventricular block (disease),MONDO
disease_disease,parent-child,28308,9327,disease,"heart, malformation of",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,28308,9327,disease,"heart, malformation of",MONDO,37792,19512,disease,congenital heart malformation,MONDO
disease_disease,parent-child,28598,9343,disease,"Hirschsprung disease with ulnar polydactyly, polysyndactyly of big toes, and ventricular septal defect",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,28277,9511,disease,"Larsen-like syndrome, B3GAT3 type",MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,29876,9587,disease,mesoaxial hexadactyly and cardiac malformation,MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,27881,9719,disease,familial atrial myxoma,MONDO,38715,17129,disease,inherited cardiac tumor,MONDO
disease_disease,parent-child,31269,9847,disease,"pericardial effusion, chronic",MONDO,33673,1370,disease,pericardial effusion (disease),MONDO
disease_disease,parent-child,31269,9847,disease,"pericardial effusion, chronic",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,30639,9856,disease,Peters plus syndrome,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,31855,9867,disease,lethal congenital glycogen storage disease of heart,MONDO,38650,16325,disease,glycogen storage disease with hypertrophic cardiomyopathy,MONDO
disease_disease,parent-child,31855,9867,disease,lethal congenital glycogen storage disease of heart,MONDO,28052,13412_13200_12112_7268_11843_13474_13475_13477_10946_12799_8647_12804_13455_14883_13852_13197_7267_13195_12111_13369_7266_13476_5045,disease,hypertrophic cardiomyopathy,MONDO_grouped
disease_disease,parent-child,31855,9867,disease,lethal congenital glycogen storage disease of heart,MONDO,27292,9294_13291_10598_13091_10362_9868_9295_9293_9290_9291_2413_2412,disease,glycogen storage disease,MONDO_grouped
disease_disease,parent-child,31977,9900,disease,polysyndactyly-cardiac malformation syndrome,MONDO,36671,43008,disease,genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,MONDO
disease_disease,parent-child,30358,9931,disease,pulmonary atresia-intact ventricular septum syndrome,MONDO,38755,20291,disease,hypoplastic right heart syndrome,MONDO
disease_disease,parent-child,30358,9931,disease,pulmonary atresia-intact ventricular septum syndrome,MONDO,38173,16229,disease,genetic vascular anomaly,MONDO
disease_disease,parent-child,30358,9931,disease,pulmonary atresia-intact ventricular septum syndrome,MONDO,38756,20287,disease,pulmonary artery or pulmonary branch anomaly,MONDO
disease_disease,parent-child,31396,10029,disease,situs inversus,MONDO,38045,17131,disease,genetic cardiac anomaly,MONDO
disease_disease,parent-child,30832,10039,disease,congenital heart defect-round face-developmental delay syndrome,MONDO,35512,2320,disease,congenital nervous system disorder,MONDO
disease_disease,parent-child,30832,10039,disease,congenital heart defect-round face-developmental delay syndrome,MONDO,35496,15159,disease,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,MONDO
disease_disease,parent-child,30832,10039,disease,congenital heart defect-round face-developmental delay syndrome,MONDO,35445,508,disease,syndromic intellectual disability,MONDO
disease_disease,parent-child,28915,10166,disease,ulnar agenesis and endocardial fibroelastosis,MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,29542,10179,disease,isolated right ventricular hypoplasia,MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,29542,10179,disease,isolated right ventricular hypoplasia,MONDO,38755,20291,disease,hypoplastic right heart syndrome,MONDO
disease_disease,parent-child,31091,10199,disease,white forelock with malformations,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,31712,10221,disease,CHIME syndrome,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,31836,10233,disease,"heterotopia, periventricular, X-linked dominant",MONDO,28816,14966_32588_30061_14240_20341,disease,periventricular nodular heterotopia,MONDO_grouped
disease_disease,parent-child,97690,10331_11817_12009_12010_12147_12585_12628_12788_13765,disease,"coronary heart disease, susceptibility to",MONDO_grouped,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,97690,10331_11817_12009_12010_12147_12585_12628_12788_13765,disease,"coronary heart disease, susceptibility to",MONDO_grouped,36187,5010,disease,coronary artery disease,MONDO
disease_disease,parent-child,97692,10439,disease,"cardiomyopathy, fatal fetal, due to myocardial calcification",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,32155,10473,disease,X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome,MONDO,35667,15110,disease,genetic cardiac rhythm disease,MONDO
disease_disease,parent-child,32155,10473,disease,X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome,MONDO,38443,20119,disease,X-linked syndromic intellectual disability,MONDO
disease_disease,parent-child,30461,10675,disease,"muscular dystrophy, cardiac type",MONDO,31181,11486_12279_19950_20121_23595_18281,disease,muscular dystrophy,MONDO_grouped
disease_disease,parent-child,30719,10711,disease,tarp syndrome,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,30691,10753,disease,"cardiac valvular dysplasia, X-linked",MONDO,38848,15989,disease,congenital valvular dysplasia,MONDO
disease_disease,parent-child,32712,10771,disease,histiocytoid cardiomyopathy,MONDO,35667,15110,disease,genetic cardiac rhythm disease,MONDO
disease_disease,parent-child,30063,10802,disease,pancreatic hypoplasia-diabetes-congenital heart disease syndrome,MONDO,33575,5015,disease,diabetes mellitus (disease),MONDO
disease_disease,parent-child,29364,10825,disease,atrioventricular defect-blepharophimosis-radial and anal defect syndrome,MONDO,36666,15218_15217_20145,disease,developmental defect of the eye,MONDO_grouped
disease_disease,parent-child,29364,10825,disease,atrioventricular defect-blepharophimosis-radial and anal defect syndrome,MONDO,36671,43008,disease,genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,MONDO
disease_disease,parent-child,29364,10825,disease,atrioventricular defect-blepharophimosis-radial and anal defect syndrome,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,29364,10825,disease,atrioventricular defect-blepharophimosis-radial and anal defect syndrome,MONDO,36667,20158,disease,eyelids malposition disorder,MONDO
disease_disease,parent-child,30331,10958,disease,"cardiac arrhythmia, ankyrin-B-related",MONDO,27655,19171,disease,familial long QT syndrome,MONDO
disease_disease,parent-child,28098,10970,disease,"cardiac malformation, cleft lip/palate, microcephaly, and digital anomalies",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,28931,11017,disease,Naxos disease,MONDO,38878,16587,disease,arrhythmogenic right ventricular cardiomyopathy,MONDO
disease_disease,parent-child,31198,11044,disease,"ectrodactyly of lower limbs, congenital heart defect, and micrognathia",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,29005,11050,disease,microcephaly-cardiac defect-lung malsegmentation syndrome,MONDO,36671,43008,disease,genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,MONDO
disease_disease,parent-child,29005,11050,disease,microcephaly-cardiac defect-lung malsegmentation syndrome,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,27559,11482_14396_11702_11003_14100_13479_11400_12808_11095_13848_13261_12745_12704_13371_32592_12744_7269_11840_13168_10951_12362_13373_12667_12062_13147_10542_11541_13339_14073_12746_14095_13262_11094_5021_11425_11567_12364_13030_13198_13211_5200,disease,dilated cardiomyopathy,MONDO_grouped,28122,14152_11403_14042_14163_18901_12285,disease,left ventricular noncompaction,MONDO_grouped
disease_disease,parent-child,32165,11116,disease,lung agenesis-heart defect-thumb anomalies syndrome,MONDO,38264,20023_15222_15221,disease,respiratory or mediastinal malformation,MONDO_grouped
disease_disease,parent-child,32165,11116,disease,lung agenesis-heart defect-thumb anomalies syndrome,MONDO,38265,15930,disease,respiratory malformation,MONDO
disease_disease,parent-child,28883,14236_20681_11142,disease,"Ehlers-Danlos syndrome, musculocontractural",MONDO_grouped,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,30150,11166,disease,lymphedema-atrial septal defects-facial changes syndrome,MONDO,38295,19520,disease,syndromic lymphedema,MONDO
disease_disease,parent-child,30150,11166,disease,lymphedema-atrial septal defects-facial changes syndrome,MONDO,38538,19175,disease,primary lymphedema,MONDO
disease_disease,parent-child,97726,11254,disease,"brachydactyly, intraventricular septal defect, and deafness",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,97752,11353,disease,"atrial septal defect, secundum, with various cardiac and Noncardiac defects",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,28922,13063_11376,disease,"ventricular fibrillation, paroxysmal familial",MONDO_grouped,35667,15110,disease,genetic cardiac rhythm disease,MONDO
disease_disease,parent-child,28922,13063_11376,disease,"ventricular fibrillation, paroxysmal familial",MONDO_grouped,38906,100234,disease,paroxysmal familial ventricular fibrillation,MONDO
disease_disease,parent-child,97766,11410,disease,"Hirschsprung disease with heart defects, laryngeal anomalies, and preaxial polydactyly",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,27701,11454,disease,patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome,MONDO,30839,7702_15284_16432,disease,heart-hand syndrome,MONDO_grouped
disease_disease,parent-child,27701,11454,disease,patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,97775,11478,disease,"growth and developintellectual disability, ocular ptosis, cardiac defect, and anal atresia",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,31524,11479,disease,postural orthostatic tachycardia syndrome,MONDO,28149,20751_5469_15914_21272,disease,orthostatic hypotension,MONDO_grouped
disease_disease,parent-child,31524,11479,disease,postural orthostatic tachycardia syndrome,MONDO,35464,19117,disease,genetic nervous system disorder,MONDO
disease_disease,parent-child,31524,11479,disease,postural orthostatic tachycardia syndrome,MONDO,35660,992,disease,heart conduction disease,MONDO
disease_disease,parent-child,32760,11514,disease,tricuspid atresia (disease),MONDO,35453,5453,disease,congenital heart disease,MONDO
disease_disease,parent-child,94896,11649,disease,AVSD 1,MONDO,28501,13747_13769_10859_20290,disease,atrioventricular septal defect,MONDO_grouped
disease_disease,parent-child,28625,11650,disease,"atrioventricular septal defect, susceptibility to, 2",MONDO,35439,20573,disease,inherited disease susceptibility,MONDO
disease_disease,parent-child,29548,11676,disease,PHACE syndrome,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,28861,24266_14878_11827,disease,patent ductus arteriosus,MONDO_grouped,35453,5453,disease,congenital heart disease,MONDO
disease_disease,parent-child,29013,11966,disease,"periventricular heterotopia with microcephaly, autosomal recessive",MONDO,28816,14966_32588_30061_14240_20341,disease,periventricular nodular heterotopia,MONDO_grouped
disease_disease,parent-child,97827,11967,disease,"heterotopia, periventricular, associated with chromosome 5P anomalies",MONDO,28816,14966_32588_30061_14240_20341,disease,periventricular nodular heterotopia,MONDO_grouped
disease_disease,parent-child,30976,11995,disease,cataract - congenital heart disease - neural tube defect syndrome,MONDO,37521,20225,disease,syndromic cataract,MONDO
disease_disease,parent-child,30976,11995,disease,cataract - congenital heart disease - neural tube defect syndrome,MONDO,35464,19117,disease,genetic nervous system disorder,MONDO
disease_disease,parent-child,30976,11995,disease,cataract - congenital heart disease - neural tube defect syndrome,MONDO,37897,15220,disease,syndrome with a central nervous system malformation as major feature,MONDO
disease_disease,parent-child,97830,12007,disease,"scimitar anomaly, multiple cardiac malformations, and craniofacial and central nervous system abnormalities",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,27440,12011_12586,disease,"coronary artery disease, autosomal dominant",MONDO_grouped,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,27440,12011_12586,disease,"coronary artery disease, autosomal dominant",MONDO_grouped,36187,5010,disease,coronary artery disease,MONDO
disease_disease,parent-child,97832,12039_12058,disease,"myocardial infarction, susceptibility to",MONDO_grouped,35439,20573,disease,inherited disease susceptibility,MONDO
